Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-033036,2019-07,07/11/2019 11:04,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3857,LABADIE AVE,59, , ,4800,BESSIE,898636.9,1028962
19-033036,2019-07,07/11/2019 11:04,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3857,LABADIE AVE,59, , ,4800,BESSIE,898636.9,1028962
19-033023,2019-07,07/11/2019 11:10,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6336,S GRAND BLVD,1, , ,6336,GRAND,889082.8,993740.8
19-033031,2019-07,07/11/2019 11:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,0,DR MARTIN LUTHER KING DR / N T,54, , , , ,892146.9,1028466
19-033024,2019-07,07/11/2019 11:32,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6900,GRAVOIS AVE,4,@QT - GRAVOIS / LOUGHBOROUGH,@QT - GRAVOIS / LOUGHBOROUGH,6900,GRAVOIS,881785.8,996419.9
19-033026,2019-07,07/11/2019 11:45,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1140,SPRUCE ST,35, , ,418,TUCKER,906542.5,1016191
19-033170,2019-07,07/11/2019 12:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5144,EICHELBERGER ST,6, , ,5144,EICHELBERGER,882112,1000537
19-033418,2019-07,07/11/2019 12:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,0,GOODFELLOW BLVD / NATURAL BRID,50, , , , ,885538.8,1038700
19-033044,2019-07,07/11/2019 12:00,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,BACON ST / MONTGOMERY ST,59, , , , ,899693.1,1026529
19-033049,2019-07,07/11/2019 12:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N FLORISSANT AVE / SAINT LOUIS,60, ,ALIAS ST LOUIS/N FLORISSANT, , ,905889.4,1025974
19-033041,2019-07,07/11/2019 12:11,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3117,MICHIGAN AVE,25, , ,3117,MICHIGAN,896026.6,1007822
19-033029,2019-07,07/11/2019 12:15,Y, , ,1, , 91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,5730,AMELIA AVE,72, ,CITY STREET,5700,AMELIA,888972.1,1042418
19-033034,2019-07,07/11/2019 12:20,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4221,JUNIATA ST,15, , , , ,889077.5,1008352
19-033032,2019-07,07/11/2019 12:30,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3118,THOMAS ST,59, , ,3118,THOMAS,899393.8,1023370
19-033055,2019-07,07/11/2019 12:33,Y, , ,1, , 41201,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,4155,SHREVE AVE,69, , ,4825,BESSIE,893766.8,1036202
19-033055,2019-07,07/11/2019 12:33,Y, , ,1, , 41201,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,4155,SHREVE AVE,69, , ,4825,BESSIE,893766.8,1036202
19-033052,2019-07,07/11/2019 12:49,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,PENROSE PARK,84, ,@PENROSE PARK, , ,892349.8,1038003
19-033048,2019-07,07/11/2019 13:40,Y, , ,1, , 63601,2,"LARCENY-SHOPLIFT $500 - $24,999",3225,HAMPTON AVE,9,MOBIL ON THE RUN, ,3225,HAMPTON,879649.6,1008791
19-033262,2019-07,07/11/2019 14:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3632,S BROADWAY,18, ,1ST FL,3632,BROADWAY,900124.3,1003502
19-033078,2019-07,07/11/2019 14:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,1215,N KINGSHIGHWAY BLVD,51, , ,1215,KINGSHIGHWAY,888084.4,1028777
19-033167,2019-07,07/11/2019 14:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4069,FAIRVIEW AVE,15, , ,4069,FAIRVIEW,889899.4,1005954
19-033928,2019-07,07/11/2019 14:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5535,GILMORE AVE,72, , ,5535,GILMORE,891858,1044919
19-033063,2019-07,07/11/2019 14:23,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,701,N KINGSHIGHWAY BLVD,38, , , , ,887772.9,1026200
19-033249,2019-07,07/11/2019 14:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5864,ROMAINE PL,78, , ,5864,ROMAINE,881941.8,1032758
19-033065,2019-07,07/11/2019 14:30,Y, , ,1, , 63601,4,"LARCENY-SHOPLIFT $500 - $24,999",3667,PAGE BLVD,77, , ,3667,PAGE,897503.1,1024468
19-033179,2019-07,07/11/2019 14:30,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,652,HOLLY AVE,79,NORTH ST LOUIS LUMBER CO, ,652,HOLLY,901958,1038055
19-033075,2019-07,07/11/2019 14:50,Y, , ,1, , 63601,3,"LARCENY-SHOPLIFT $500 - $24,999",3552,GRAVOIS AVE,19, , ,3552,GRAVOIS,893516.4,1004609
19-033098,2019-07,07/11/2019 14:50,Y, , ,1, , 43011,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,4009,MCDONALD AVE,15, , ,1325,GRAND,890579.5,1006506
19-035224,2019-07,07/11/2019 14:50,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4009,MCDONALD AVE,15, , ,4009,MCDONALD,890579.5,1006506
19-033061,2019-07,07/11/2019 14:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHEROKEE ST / S JEFFERSON AVE,18, , , , ,898769.5,1005097
19-033072,2019-07,07/11/2019 15:00,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2000,MADISON ST,60,BREWERY APARTMENTS, ,1521,CASS,904374.2,1024178
19-033082,2019-07,07/11/2019 15:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6300,CLAYTON AVE,42,CHESHIRE INN,HOTEL,6300,CLAYTON,879853.4,1017730
19-033193,2019-07,07/11/2019 15:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",7009,WEIL AVE,9, , ,7009,WEIL,872496.1,1002994
19-033064,2019-07,07/11/2019 15:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / I 70 EASTBOU,70, , , , ,887564.6,1043980
19-033062,2019-07,07/11/2019 15:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BESSIE AVE / N EUCLID AVE,69, , , , ,893092.2,1037037
19-033089,2019-07,07/11/2019 15:15,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,CHIPPEWA ST / HAMPTON AVE,7, , , , ,879018.3,1005017
19-033076,2019-07,07/11/2019 15:18,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,S 14TH ST / CHOUTEAU AVE,33, ,APT A, , ,904719.3,1014572
19-033069,2019-07,07/11/2019 15:20,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5434,ARLINGTON AVE,71, , ,5434,ARLINGTON,893854.8,1042114
19-033088,2019-07,07/11/2019 15:28,Y, , ,1, ,112020,4,FRAUD-CREDIT DEVICE/UNDER $150,1411,N GRAND BLVD,59, , ,1411,GRAND,898251.2,1024540
19-033080,2019-07,07/11/2019 15:30,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,10842,LOOKAWAY DR,75, ,RESIDENCE,10842,LOOKAWAY,910124.6,1067250
19-033079,2019-07,07/11/2019 15:35,Y, , ,1, , 63601,2,"LARCENY-SHOPLIFT $500 - $24,999",4647,CHIPPEWA ST,15,VERIZION WIRELESS, , , ,885896.6,1004155
19-033074,2019-07,07/11/2019 15:38,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4209,HUMPHREY ST,15, , ,4209,HUMPHREY,889103.3,1007355
19-033081,2019-07,07/11/2019 16:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3026,KEOKUK ST,16, , ,3026,KEOKUK,895597.8,1002029
19-033214,2019-07,07/11/2019 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4514,BIRCHER BLVD,69, , ,4514,BIRCHER,895968.5,1037303
19-033090,2019-07,07/11/2019 16:28,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,401,S 14TH ST,36, ,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
19-033156,2019-07,07/11/2019 16:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5310,N EUCLID AVE,71, , ,5310,EUCLID,894542.1,1038824
19-033086,2019-07,07/11/2019 16:40,Y, , ,1, , 43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4726,OLIVE ST,38, ,CENTRAL WEST END,919,JEFFERSON,889075.6,1025440
19-033084,2019-07,07/11/2019 16:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / E TAYLOR AV,69, , , , ,898258.9,1037458
19-033085,2019-07,07/11/2019 16:46,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5300,PAGE BLVD,51, , , , ,885352.5,1029591
19-033103,2019-07,07/11/2019 17:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4463,DELOR ST,5, , ,4463,DELOR,885397.8,1001183
19-033096,2019-07,07/11/2019 17:10,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4930,CHRISTY BLVD,5,BURLINGTON COAT FACTORY, ,4930,CHRISTY,884082.3,1001677
19-033259,2019-07,07/11/2019 17:15,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 18TH ST / LOCUST ST,36, , , , ,904349,1019304
19-033259,2019-07,07/11/2019 17:15, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 18TH ST / LOCUST ST,36, , , , ,904349,1019304
19-033713,2019-07,07/11/2019 17:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3973,HUMPHREY ST,15, , ,3973,HUMPHREY,890823.9,1007152
19-033163,2019-07,07/11/2019 17:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4928,BULWER AVE,64, ,@AMEREN - 83,4928,BULWER,904460.8,1035262
19-033107,2019-07,07/11/2019 18:00,Y, , ,1, , 10000,6,HOMICIDE,3120,N TAYLOR AVE,56, , ,4446,LABADIE,894045.3,1032050
19-033241,2019-07,07/11/2019 18:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3145,WHITTIER ST,56, ,APT2F,3145,WHITTIER,896959.7,1030921
19-033105,2019-07,07/11/2019 18:10,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1400,N 10TH ST,62, , , , ,908463.3,1021769
19-033113,2019-07,07/11/2019 18:15,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1400,N GRAND BLVD,59,WALGREENS,ENTERANCE OF WALGREENS,1400,GRAND,898337.4,1024456
19-035664,2019-07,07/11/2019 18:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
19-033109,2019-07,07/11/2019 18:34,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,801,RUSSELL BLVD,21, ,BACK PORCH BY REAR DOOR,801,RUSSELL,904840.9,1009750
19-033129,2019-07,07/11/2019 18:40,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1,THEATRE DR,82, , ,1,THEATRE,882843.8,1022114
19-033123,2019-07,07/11/2019 18:50,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4249,CHOUTEAU AVE,39, , , , ,890627.5,1018070
19-033123,2019-07,07/11/2019 18:50, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4249,CHOUTEAU AVE,39, , , , ,890627.5,1018070
19-033114,2019-07,07/11/2019 19:00,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5119,HIGHLAND AVE,52, ,1ST FLR,5119,HIGHLAND,888547,1032755
19-033128,2019-07,07/11/2019 19:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,901,LUCAS AVE,35, ,PARKING LOT, , ,908016.6,1019095
19-033116,2019-07,07/11/2019 19:20,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8,TARGET,DEPARTMENT STORE,4255,HAMPTON,878653.4,1004650
19-035281,2019-07,07/11/2019 19:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
19-033275,2019-07,07/11/2019 19:30,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,1515,N KINGSHIGHWAY BLVD,52,WOHL REC CENT, , , ,887936,1031116
19-033112,2019-07,07/11/2019 19:37,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,HALLS FERRY RD / MCLARAN AVE,74, , , , ,896198.1,1049403
19-033115,2019-07,07/11/2019 19:45,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1426,SALISBURY ST,65, , ,1426,SALISBURY,905950.6,1029612
19-033210,2019-07,07/11/2019 20:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",711,N BROADWAY,35, , ,711,BROADWAY,909211,1018825
19-033202,2019-07,07/11/2019 20:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8834,GOODFELLOW BLVD,73,VACANT HOME,SINGLE FAMILY HOME,8834,GOODFELLOW,892502.1,1051122
19-033313,2019-07,07/11/2019 20:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3514,MICHIGAN AVE,19, , ,3514,MICHIGAN,895701.8,1004604
19-033120,2019-07,07/11/2019 20:15,Y, , ,1, , 31421,6,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4512,ANDERSON AVE,69, , ,4512,ANDERSON,895719.1,1035847
19-033118,2019-07,07/11/2019 20:26,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8955,EDNA ST,74, , ,8955,EDNA,895387.1,1051400
19-033168,2019-07,07/11/2019 20:30,Y, , ,1, , 51222,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,1014,LASALLE PARK CT,34, , ,1014,LASALLE PARK,905721.1,1013662
19-033125,2019-07,07/11/2019 20:40,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1537,LASALLE LN,33,PEABODY, , , ,904006.9,1014252
19-033126,2019-07,07/11/2019 20:55,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5931,SHULTE AVE,76, , ,5931,SHULTE,891259.1,1046208
19-033187,2019-07,07/11/2019 21:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6102,WASHINGTON AVE,46, , ,6102,WASHINGTON,878343.5,1027057
19-037005,2019-07,07/11/2019 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1520,WASHINGTON AVE,36, , ,1520,WASHINGTON,905250.6,1019322
19-033127,2019-07,07/11/2019 21:20,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6423,VERMONT AVE,1, , ,6400,VERMONT,890883.7,992481.5
19-033196,2019-07,07/11/2019 21:30,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",200,S TUCKER BLVD,35, ,@CITY JUSTICE CENTER,200,TUCKER,906343.9,1016785
19-033145,2019-07,07/11/2019 21:30,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6423,VERMONT AVE,1, , ,932,LOUGHBOROUGH,890627.1,992325.6
19-033145,2019-07,07/11/2019 21:30,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6423,VERMONT AVE,1, , ,932,LOUGHBOROUGH,890627.1,992325.6
19-033131,2019-07,07/11/2019 21:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,200,S TUCKER BLVD,35,CITY JUSTICE CENTER, ,200,TUCKER,906343.9,1016785
19-033136,2019-07,07/11/2019 21:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",151,LUCAS AVE,35, , ,701,1ST,910539.1,1018426
19-033219,2019-07,07/11/2019 22:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,3607,HAMILTON AVE,50,BUDGET INN, ,3607,HAMILTON,884714.6,1038923
19-033228,2019-07,07/11/2019 22:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3016,VICTOR ST,25, , ,3016,VICTOR,896974.5,1010163
19-033173,2019-07,07/11/2019 22:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2,S 4TH ST,35,DRURY PLAZA HOTEL - ARCH, ,2,4TH,909168.1,1016457
19-033240,2019-07,07/11/2019 22:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",610,N 7TH ST,35, , ,610,7TH,908628.7,1018533
19-033132,2019-07,07/11/2019 22:10,Y, , ,1, , 38421,4,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,0,CLARK AVE / S JEFFERSON AVE,36, , , , ,901042.6,1017888
19-033130,2019-07,07/11/2019 22:11,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4166,TAFT AVE,5, ,STREET, , ,888111.2,1002082
19-033188,2019-07,07/11/2019 22:15,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3891,WYOMING ST,15, , ,3891,WYOMING,891686.1,1007424
19-033176,2019-07,07/11/2019 22:28,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4222,E KOSSUTH AVE,68, , ,4222,KOSSUTH,897631.7,1033342
19-033133,2019-07,07/11/2019 22:39,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3291,S KINGSHIGHWAY BLVD,14,QUICKTRIP,@QT - S KINGSHIGHWAY / FYLER,3291,KINGSHIGHWAY,885690.1,1007605
19-033139,2019-07,07/11/2019 22:45,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5931,SHULTE AVE,76, , ,5931,SHULTE,891259.1,1046208
19-033140,2019-07,07/12/2019 00:01,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4100,MANCHESTER AVE,39, ,@BAR- ATTITUDES,4100,MANCHESTER,891534.1,1017455
19-033169,2019-07,07/12/2019 00:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1115,CLARK AVE,35, ,TREASURY GARAGE,1115,CLARK,906419.5,1016655
19-033141,2019-07,07/12/2019 00:09,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5582,THEODOSIA AVE,50, , ,4949, ,884471.3,1033138
19-033141,2019-07,07/12/2019 00:09,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5582,THEODOSIA AVE,50, , ,4949, ,884471.3,1033138
19-033384,2019-07,07/12/2019 00:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3902,LEXINGTON AVE,56, , ,3902,LEXINGTON,899004.3,1030096
19-033143,2019-07,07/12/2019 00:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1316,N KINGSHIGHWAY BLVD,53, , , , ,888176.6,1029215
19-033142,2019-07,07/12/2019 00:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3803,KEOKUK ST,16, ,APT 3,3803,KEOKUK,891621.8,1002732
19-033147,2019-07,07/12/2019 00:45,Y, , ,1, , 31112,5,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2821,N VANDEVENTER AVE,56,MIDWEST PETROLEUM,@CITGO - VANDEVENTER, , ,898133.8,1028563
19-034022,2019-07,07/12/2019 01:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4422,HOLLY AVE,68, , ,4422,HOLLY,897981.2,1035338
19-033144,2019-07,07/12/2019 01:15,Y, , ,1, , 38111,2,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,2900,HEREFORD ST,13, , ,2900,HEREFORD,885152.8,1009737
19-033148,2019-07,07/12/2019 01:15,Y, , ,1, , 43014,4,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,1405,CHAMBERS ST,63, , ,1405,CHAMBERS,907417.9,1023875
19-033149,2019-07,07/12/2019 01:45,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,104,COURTOIS ST,2, , ,104,COURTOIS,888998.6,987731.4
19-033152,2019-07,07/12/2019 01:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8528,RIVERVIEW BLVD,74, , ,8528,RIVERVIEW,893552.8,1048493
19-033186,2019-07,07/12/2019 02:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",0,N 10TH ST / CONVENTION PZ,35, , , , ,907817.3,1019342
19-033151,2019-07,07/12/2019 02:16,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4216,NATURAL BRIDGE AVE,56,ZX GAS STATION, ,4216,NATURAL BRIDGE,896903.5,1031855
19-033185,2019-07,07/12/2019 03:39,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5574,ST LOUIS AVE,50, , ,5574,ST LOUIS,885963.1,1035769
19-033869,2019-07,07/12/2019 04:30,Y, , ,1, , 69502,6,"LARCENY-ALL OTHER OVER $25,000",4100,GOODFELLOW BLVD,70,HWY RIGGING, ,4100,GOODFELLOW,885812.7,1039647
19-033154,2019-07,07/12/2019 04:37,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5200,DELMAR BLVD,38, , ,614,LAKE,885677.3,1026315
19-033155,2019-07,07/12/2019 05:00,Y, , ,1, , 51211,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,2900,N PRAIRIE AVE,59, , ,2901,PRAIRIE,898926.6,1028260
19-033199,2019-07,07/12/2019 05:30,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4084,FILLMORE ST,5, ,REAR,4084,FILLMORE,886484,996831.5
19-033157,2019-07,07/12/2019 05:40,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,959,WILMINGTON AVE,1, , ,959,WILMINGTON,890434.9,994710.2
19-033161,2019-07,07/12/2019 06:23,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,605,LOCUST ST,35,YMCA, ,605,LOCUST,908702.8,1018251
19-033164,2019-07,07/12/2019 06:49,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3309,MERAMEC ST,16, , , , ,894139.6,1000443
19-033166,2019-07,07/12/2019 06:50,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1040,LAMI ST,21, , , , ,903176.8,1009041
19-033271,2019-07,07/12/2019 07:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3550,MORGANFORD RD,15, , ,7501,DIANTHAN,888046,1005190
19-033802,2019-07,07/12/2019 07:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5233,BULWER AVE,64, , ,5235,BULWER,903524.8,1036323
19-034137,2019-07,07/12/2019 07:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,169,E GRAND AVE,64,PROCTER AND GAMBLE, ,1000,LAMI,905851.1,1034843
19-033192,2019-07,07/12/2019 08:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3001,LOCUST ST,37,SMALL BATCH WHISKEY AND FARE, ,3001,LOCUST,899659.3,1020573
19-033175,2019-07,07/12/2019 08:15,Y, , ,1, , 42013,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4451,FOREST PARK AVE,38,PARKVIEW APARTMENTS, ,4451,FOREST PARK,889537.3,1021388
19-033177,2019-07,07/12/2019 08:44,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,PAPIN ST / S VANDEVENTER AVE,37, , , , ,892528.2,1017890
19-033198,2019-07,07/12/2019 09:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1440,CASTLE LN,33, , ,1440,CASTLE,904277,1014494
19-033181,2019-07,07/12/2019 09:05,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S GRAND BLVD / GRAVOIS AVE,19, , , , ,893507.8,1004763
19-033197,2019-07,07/12/2019 09:37,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,215,S 8TH ST,35,STADIUM WEST PARKING GARAGE,STADIUM WEST PARKING GARAGE,700,CLARK,907487.6,1016506
19-033200,2019-07,07/12/2019 09:41,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3943,IOWA AVE,16, ,RESIDENCE,3943,IOWA,897014.1,1001418
19-033200,2019-07,07/12/2019 09:41,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3943,IOWA AVE,16, ,RESIDENCE,3943,IOWA,897014.1,1001418
