Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-028655,2019-06,06/15/2019 09:42,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1545,N BROADWAY,64,SMOKI O S, ,4558,HOLLY,909797.5,1022375
19-028067,2019-06,06/15/2019 09:50,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4225,GANNETT ST,5, , ,4225,GANNETT,887267.6,1001501
19-031173,2019-06,06/15/2019 10:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,6209,PERSHING AVE,46, , ,6209,PERSHING,877033.1,1025706
19-028040,2019-06,06/15/2019 10:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 9TH ST / CONVENTION PZ,35, , , , ,908133.3,1019256
19-028229,2019-06,06/15/2019 10:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,0,LAURA AVE / MIMIKA AVE,76, ,RESIDENCE, , ,888668.3,1044186
19-028110,2019-06,06/15/2019 10:15,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 6TH ST / CHESTNUT ST,35, , , , ,908557.8,1017112
19-028432,2019-06,06/15/2019 10:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,634,S BROADWAY,35, ,@FIELD HOUSE MUSEUM,634,BROADWAY,908207.4,1014763
19-029953,2019-06,06/15/2019 10:30,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3129,NEBRASKA AVE,30, , ,3129,NEBRASKA,896967.4,1007419
19-028187,2019-06,06/15/2019 10:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1409,WASHINGTON AVE,36, , ,1409,WASHINGTON,905906.8,1019379
19-028015,2019-06,06/15/2019 10:47,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4226,NEOSHO ST,5, , ,4226,NEOSHO,887377,1001612
19-028037,2019-06,06/15/2019 10:50,Y, , ,1, , 31311,4,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,1600,OLIVE ST,36,PARKING LOT,ST. LOUIS PARKING, , ,905028.4,1018736
19-028199,2019-06,06/15/2019 11:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,8549,LOWELL ST,74, ,RESIDENCE,8549,LOWELL,897772.4,1050800
19-028152,2019-06,06/15/2019 11:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4660,NEWPORT AVE,5, , ,4660,NEWPORT,888239.6,1000445
19-028033,2019-06,06/15/2019 11:10, , , ,-1, , 10000,6,HOMICIDE,4625,RICHARD PL,69, ,TWO-FAMILY APARTMENT BLDG,4625,RICHARD,895579.4,1037099
19-028033,2019-06,06/15/2019 11:10,Y, , ,1, , 10000,6,HOMICIDE,4625,RICHARD PL,69, ,TWO-FAMILY APARTMENT BLDG,4625,RICHARD,895579.4,1037099
19-028033,2019-06,06/15/2019 11:10,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4625,RICHARD PL,69, ,TWO-FAMILY APARTMENT BLDG,4625,RICHARD,895579.4,1037099
19-028106,2019-06,06/15/2019 11:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 4TH ST / PINE ST,35, , , , ,909303.9,1017205
19-029397,2019-06,06/15/2019 11:35,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1201,MARKET ST,35, , , , ,906407.7,1017489
19-028058,2019-06,06/15/2019 11:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,400,S BROADWAY,35, ,PARKING LOT, , ,908420.1,1015664
19-028041,2019-06,06/15/2019 11:45,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,0,N 18TH ST / PINE ST,36, , , , ,904218.4,1018674
19-028075,2019-06,06/15/2019 12:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,300,N VANDEVENTER AVE,37, , , , ,894199.2,1021580
19-031172,2019-06,06/15/2019 12:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5915,WILSON AVE,12, , ,5915,WILSON,881299.3,1013920
19-028404,2019-06,06/15/2019 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4660,LEE AVE,69, , ,4660,LEE,894453.6,1035445
19-028029,2019-06,06/15/2019 12:10,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6641,ALABAMA AVE,1, , ,6641,ALABAMA,889879.3,991951.6
19-028405,2019-06,06/15/2019 12:10,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4455,RIDGEWOOD AVE,5, , ,4455,RIDGEWOOD,885547.1,1003081
19-028238,2019-06,06/15/2019 12:18,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3701,BAMBERGER AVE,15, ,RESIDENCE,3701,BAMBERGER,891866.8,1003910
19-028039,2019-06,06/15/2019 12:20,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5970,LOTUS AVE,50, , ,5970,LOTUS,882085.5,1035369
19-028231,2019-06,06/15/2019 12:25,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5022,ROBIN AVE,72, , ,5022,ROBIN,890208.3,1043204
19-028042,2019-06,06/15/2019 12:40,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3615,HEREFORD ST,14, , , , ,884262.7,1005561
19-028052,2019-06,06/15/2019 12:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,OHIO AVE / PARK AVE,31, , ,2672,PARK,899624,1014275
19-028077,2019-06,06/15/2019 13:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7005,WEIL AVE,9, , ,7005,WEIL,872672.4,1003082
19-028813,2019-06,06/15/2019 13:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,501,WALNUT ST,35, , , , ,908244.3,1016697
19-028059,2019-06,06/15/2019 14:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",862,RIVERTRAIL CT,74, , ,862,RIVERTRAIL,899029.3,1054189
19-031392,2019-06,06/15/2019 14:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4051,LABADIE AVE,56, , ,4051,LABADIE,897360.5,1029670
19-028122,2019-06,06/15/2019 14:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2601,WHITTIER ST,57,HOMER G. PHILLIPS APARTMENTS, ,2601,WHITTIER,895657.7,1028977
19-028049,2019-06,06/15/2019 14:11,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N EUCLID AVE / SAINT LOUIS AVE,55, , , , ,890809.9,1033029
19-028054,2019-06,06/15/2019 14:33,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,S BROADWAY / WALNUT ST,35, , , , ,908646.5,1016474
19-028066,2019-06,06/15/2019 15:00,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,101,N BROADWAY,35, , , , ,908732.9,1017197
19-028470,2019-06,06/15/2019 15:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4025,N TAYLOR AVE,69, , ,4025,TAYLOR,894935.1,1034585
19-028189,2019-06,06/15/2019 15:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3915,N 19TH ST,65, ,SINGLE FAMILY RESIDENCE,3915,19TH,905180.8,1030331
19-028123,2019-06,06/15/2019 15:00,Y, , ,1, , 61601,4,"LARCENY-PICKPOCKET $500-$24,999",0,N 10TH ST / PINE ST,35, , ,903,PINE,907383.3,1017815
19-028069,2019-06,06/15/2019 15:06,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1900,PINE ST,36, , , , ,903693.4,1018666
19-028072,2019-06,06/15/2019 15:30,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3430,S GRAND BLVD,25,SCHNUCKS, ,3545,GRAND,893788.8,1005469
19-028361,2019-06,06/15/2019 15:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3846,FOLSOM AVE,29, , ,3846,FOLSOM,893437.1,1014725
19-028079,2019-06,06/15/2019 15:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3711,BATES ST,3, , ,3711,BATES,889722.6,996537.4
19-028076,2019-06,06/15/2019 15:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,701,N 15TH ST,36, ,@CITY MUSEUM,701,15TH,905704.1,1019717
19-028117,2019-06,06/15/2019 15:30,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5819,W PARK AVE,41, ,DETACHED GARAGE,5819,PARK,881844.3,1016837
19-028204,2019-06,06/15/2019 15:45,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,S LEONOR K SULLIVAN BLVD,35,@ GATEWAY ARCH, ,1,MEMORIAL,911147.3,1018910
19-028063,2019-06,06/15/2019 15:50,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,100,N BROADWAY,35, , ,100,BROADWAY,909072.7,1017093
19-028214,2019-06,06/15/2019 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3832,DOVER PL,3, , ,3832,DOVER,888439.6,996261.9
19-028141,2019-06,06/15/2019 16:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4609,MCMILLAN AVE,54, , ,4609,MCMILLAN,890412.8,1027084
19-028142,2019-06,06/15/2019 16:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2110,CHOUTEAU AVE,32, ,GATED PARKING LOT,2017,CHOUTEAU,901934.2,1015000
19-029051,2019-06,06/15/2019 17:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2908,N NEWSTEAD AVE,56, , ,2908,NEWSTEAD,894460.1,1030860
19-028520,2019-06,06/15/2019 17:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2720,HOWARD ST,59, , ,2722,HOWARD,901601.8,1024328
19-028133,2019-06,06/15/2019 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4247,MERAMEC ST,15, , ,4247,MERAMEC,888136.6,1004187
19-028464,2019-06,06/15/2019 17:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1000,SPRUCE ST,35,WHEELHOUSE RESTAURANT, ,1000,SPRUCE,906666.7,1015976
19-029027,2019-06,06/15/2019 17:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2824,FRANKLIN AVE,59, ,APT B,2824,FRANKLIN,901261,1021586
19-028098,2019-06,06/15/2019 17:00,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,N LEFFINGWELL AVE / OLIVE ST,37, , , , ,900678.1,1019823
19-028098,2019-06,06/15/2019 17:00,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,N LEFFINGWELL AVE / OLIVE ST,37, , , , ,900678.1,1019823
19-028098,2019-06,06/15/2019 17:00,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,N LEFFINGWELL AVE / OLIVE ST,37, , , , ,900678.1,1019823
19-028089,2019-06,06/15/2019 17:10,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,KOELN AVE / VERMONT AVE,2, , , , ,888303.9,989593.4
19-028088,2019-06,06/15/2019 17:25,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,5401,GRAVOIS AVE,5, , ,5401,GRAVOIS,885892.1,999847.4
19-028166,2019-06,06/15/2019 17:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3131,WASHINGTON AVE,37, , ,3131,WASHINGTON,899001.9,1021106
19-028291,2019-06,06/15/2019 17:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,1035,HORNSBY AVE,74, , ,1035,HORNSBY,896040.1,1050809
19-028093,2019-06,06/15/2019 17:58,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
19-028841,2019-06,06/15/2019 18:30,Y, , ,1, , 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1200,S 7TH ST,34,OLD ROCK HOUSE, ,1200,7TH,906986.8,1013016
19-028233,2019-06,06/15/2019 18:45,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3677,BLAINE AVE,29, , ,3677,BLAINE,893998.4,1014517
19-028444,2019-06,06/15/2019 19:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,7324,PARKVIEW DR,6, , ,7324,PARKVIEW,878861.5,995311.4
19-028100,2019-06,06/15/2019 19:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,115,WASHINGTON AVE,35, ,@METROLINK - LACLEDES LANDING,115,WASHINGTON,910475.3,1018278
19-028097,2019-06,06/15/2019 19:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,115,WASHINGTON AVE,35, ,@METROLINK - LACLEDES LANDING,115,WASHINGTON,910475.3,1018278
19-028218,2019-06,06/15/2019 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3701,LINDELL BLVD,77, , ,3701,LINDELL,895417.8,1021428
19-028103,2019-06,06/15/2019 19:08,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1300,N TUCKER BLVD,62,ZOOM GAS STATION, , , ,907539.1,1021500
19-028125,2019-06,06/15/2019 19:14,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,0,N GRAND BLVD / NATURAL BRIDGE,59,MOBILE GAS STATION, , , ,901069.3,1029712
19-028102,2019-06,06/15/2019 19:15,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
19-028109,2019-06,06/15/2019 19:22,Y, , ,1, ,152200,1,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,ITASKA ST / MICHIGAN AVE,17, , , , ,894452.6,997018.4
19-028226,2019-06,06/15/2019 19:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3436,NEBRASKA AVE,19, , ,3436,NEBRASKA,896754.9,1004911
19-028263,2019-06,06/15/2019 19:30, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3559,HALLIDAY AVE,25, , ,3559,HALLIDAY,894348,1009414
19-028263,2019-06,06/15/2019 19:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3559,HALLIDAY AVE,25, , ,3559,HALLIDAY,894348,1009414
19-028633,2019-06,06/15/2019 19:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4128,FINNEY AVE,58, , ,4128,FINNEY,894138.5,1025267
19-028440,2019-06,06/15/2019 20:00,Y, , ,1, ,223000,4,LIQUOR LAWS-LIQUOR LIC VIOLATION,1520,WASHINGTON AVE,36, , ,1520,WASHINGTON,905250.6,1019322
19-028689,2019-06,06/15/2019 20:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,730,CARROLL ST,21, , ,730,CARROLL,905629.6,1011355
19-028397,2019-06,06/15/2019 20:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3809,W PRIMM ST,4, , ,3809,PRIMM,884507.2,990784.4
19-028128,2019-06,06/15/2019 20:15,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3316,UNION BLVD,52,LAUNDRYMAT, ,3316,UNION,888704.9,1035087
19-028128,2019-06,06/15/2019 20:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,3316,UNION BLVD,52,LAUNDRYMAT, ,3316,UNION,888704.9,1035087
19-028114,2019-06,06/15/2019 20:30,Y, , ,1, , 43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,550,CARR LANE DR,82,FOREST PARK,PAVILION 2,1000,HAMPTON,882382.4,1021249
19-028419,2019-06,06/15/2019 20:30,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,3949,LINDELL BLVD,38, ,2A,3949,LINDELL,893684.9,1021926
19-028115,2019-06,06/15/2019 20:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / KEBER AVE,86, , , , ,898841.6,1041072
19-028113,2019-06,06/15/2019 20:50,Y, , ,1, ,152200,2,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3505,WATSON RD,9, , ,3508,WATSON,877185.4,1007017
19-028677,2019-06,06/15/2019 21:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1459,HICKORY LN,33, ,UPSTAIRS APARTMENT,1459,HICKORY,904245.2,1013903
19-028245,2019-06,06/15/2019 21:00,Y, , ,1, , 52322,6,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5700,WOODLAND AVE,72,OAK GROVE M.B CHURCH, ,5700,WOODLAND,889434.4,1042539
19-028124,2019-06,06/15/2019 21:25,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2627,HICKORY ST,31, , ,2627,HICKORY,900117.9,1015110
19-028120,2019-06,06/15/2019 21:26,Y, , ,1, ,152200,4,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,N 13TH ST / CASS AVE,62, , , , ,907596.9,1022461
19-028284,2019-06,06/15/2019 21:30,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,4269,BATES ST,5, , ,4269,BATES,886400.2,998778
19-028121,2019-06,06/15/2019 21:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
19-028215,2019-06,06/15/2019 22:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3233,S KINGSHIGHWAY BLVD,14, ,MARGAY RACING,3233,KINGSHIGHWAY,885854.4,1007968
19-028175,2019-06,06/15/2019 22:00,Y, , ,1, ,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4300,S 38TH ST,16, , ,4300,38TH,892007.3,1000708
19-028193,2019-06,06/15/2019 22:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3912,JAMIESON AVE,9, , ,3912,JAMIESON,874877.6,1005497
19-028240,2019-06,06/15/2019 22:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1435,S 18TH ST,32, , ,1435,18TH,902586.9,1013297
19-028136,2019-06,06/15/2019 22:15,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,4102,VIRGINIA AVE,16, , ,4102,VIRGINIA,894444.6,1000894
19-028136,2019-06,06/15/2019 22:15,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,4102,VIRGINIA AVE,16, , ,4102,VIRGINIA,894444.6,1000894
19-028140,2019-06,06/15/2019 22:23,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BLOW ST / EUGENE AVE,4, ,INTERSECTION, , ,887057.3,992216.3
19-028132,2019-06,06/15/2019 22:26,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5020,BLAIR AVE,66, , , , ,903257.5,1034519
19-028143,2019-06,06/15/2019 22:30,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1472,CLARA AVE,78, , ,1472,CLARA,884137.3,1032636
19-028145,2019-06,06/15/2019 22:35,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4141,OREGON AVE,17, , , , ,896152.1,1000219
19-028137,2019-06,06/15/2019 22:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1733,PRESERVATION PL,61, , ,1733,PRESERVATION,906189.8,1022184
19-028131,2019-06,06/15/2019 22:50,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5029,CHIPPEWA ST,14, ,REAR OF RESIDENCE,5029,CHIPPEWA,883791.7,1004452
19-028190,2019-06,06/15/2019 23:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7211,LINDENWOOD PL,9, , ,7211,LINDENWOOD,872164.4,1005973
19-028212,2019-06,06/15/2019 23:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5052,RUSKIN AVE,71, , ,5052,RUSKIN,893063.2,1039971
19-028205,2019-06,06/15/2019 23:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5411,GRACE AVE,3, , ,5411,GRACE,890426.6,996805.8
19-028159,2019-06,06/15/2019 23:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1551,S 7TH ST,21,BAR- SOCIAL HOUSE,@BAR- SOCIAL HOUSE,1551,7TH,905973.6,1011338
19-028497,2019-06,06/15/2019 23:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2923,INDIANA AVE,22, , ,2923,INDIANA,899335.6,1007455
19-028206,2019-06,06/15/2019 23:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,SEMPLE AVE / WELLS AVE,78, , , , ,885172.9,1031625
19-028206,2019-06,06/15/2019 23:00, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,SEMPLE AVE / WELLS AVE,78, , , , ,885172.9,1031625
19-028255,2019-06,06/15/2019 23:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,CASTLEMAN AVE / S GRAND BLVD,26, , , , ,894585.9,1012638
19-028135,2019-06,06/15/2019 23:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 14TH ST / I 64 EASTBOUND,36, ,INTERSTATE 64, , ,905139.5,1016091
19-028139,2019-06,06/15/2019 23:10,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",0,S GRAND BLVD / VISTA AVE,31, ,BI-STATE METRO STOP,3635,VISTA,895082.2,1015537
19-028146,2019-06,06/15/2019 23:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1527,COCHRAN PL,61, , ,1527,COCHRAN,906256.9,1022439
19-028147,2019-06,06/15/2019 23:20,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4246,EVANS AVE,58, ,1ST FLOOR,4246,EVANS,894075.4,1026712
19-028230,2019-06,06/15/2019 23:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / CARR ST,35, , , , ,909633.8,1019685
19-028144,2019-06,06/15/2019 23:40,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3811,TAFT AVE,16, , ,3811,TAFT,891111.9,999902.9
19-028158,2019-06,06/15/2019 23:48,Y, , ,1, , 41203,2,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,7155,WINONA AVE,9, , ,7122,WABASH,872231.5,1005672
19-028153,2019-06,06/15/2019 23:53,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,DR MARTIN LUTHER KING DR / HOD,78, , , , ,881539.9,1034740
19-028727,2019-06,06/16/2019 00:01,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5301,VIRGINIA AVE,1, , ,5301,VIRGINIA,892927.1,995444.5
19-028150,2019-06,06/16/2019 00:10,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1314,GRAVOIS AVE,21,MIDWEST PETROLEUM, , , ,902707.6,1010535
19-028155,2019-06,06/16/2019 00:41,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,800,WASHINGTON AVE,35, ,@HOTEL- RENAISSANCE GRAND HOTEL,800,WASHINGTON,908187.4,1018534
19-028201,2019-06,06/16/2019 00:45,Y, , ,1, , 51321,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,1476,HICKORY LN,33, , ,1476,HICKORY,903945.8,1013998
19-028167,2019-06,06/16/2019 00:53,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5816,GARESCHE AVE,72, , ,4553,DAVISON,890318.9,1044511
19-028163,2019-06,06/16/2019 01:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
19-028465,2019-06,06/16/2019 01:00,Y, , ,1, ,176200,4,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,200,N 4TH ST,35, , ,3200,SUBLETTE,0,0
19-028301,2019-06,06/16/2019 01:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5029,ULENA AVE,5, , ,5029,ULENA,889359.1,998599.9
19-028192,2019-06,06/16/2019 01:00,Y, , ,1, , 44013,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5952,JULIAN AVE,48, , , , ,880605.3,1032081
19-028208,2019-06,06/16/2019 01:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3206,N DAKOTA ST,16, , ,3206,DAKOTA,894205.7,998569.8
19-028160,2019-06,06/16/2019 01:02,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1520,WASHINGTON AVE,36, , ,1520,WASHINGTON,905250.6,1019322
