Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-045727,2019-09,09/13/2019 08:10,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,7028,PLAINVIEW AVE,9, , ,7028,PLAINVIEW,873363.3,1003959
19-045484,2019-09,09/13/2019 08:20,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4037,MAGNOLIA AVE,27, ,RESIDENCE,919,JEFFERSON,891498.8,1010433
19-045491,2019-09,09/13/2019 08:22,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4824,GOETHE AVE,6, , ,4824,GOETHE,882991.1,999107.6
19-045503,2019-09,09/13/2019 08:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4618,TENNESSEE AVE,16, , ,4618,TENNESSEE,892688.3,998530.5
19-047771,2019-09,09/13/2019 08:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES-JEWISH HOSPITAL,@HOSPITAL - BARNES JEWISH,4949, ,887396.8,1020150
19-045660,2019-09,09/13/2019 08:31,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3234,MORGANFORD RD,15, , ,3234,MORGANFORD,888286.7,1007367
19-045499,2019-09,09/13/2019 08:34,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1701,S JEFFERSON AVE,31, , , , ,899981.6,1012910
19-045505,2019-09,09/13/2019 08:35,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2316,ALLEN AVE,23, , ,2132,ALLEN,900079.5,1011630
19-046409,2019-09,09/13/2019 08:40,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,660,S EUCLID AVE,38, , ,660,EUCLID,887959.2,1020062
19-045501,2019-09,09/13/2019 08:54,Y, , ,1, ,263299,2,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4101,CHIPPEWA ST,15, , , , ,890015.5,1003725
19-045507,2019-09,09/13/2019 08:55,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4913,PARKVIEW PL,38,BARNES JEWISH HOSPITAL, ,4949, ,888037.3,1021255
19-046387,2019-09,09/13/2019 09:15,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4485,CLAYTON AVE,38,WASHINGTON UNIVERSITY MEDICAL CAMPU, ,4485,CLAYTON,888698.4,1019430
19-045510,2019-09,09/13/2019 09:15,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,4832,COTE BRILLIANTE AVE,55, , ,4800,COTE BRILLIANTE,889799.3,1030185
19-045511,2019-09,09/13/2019 09:45,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5190,KENSINGTON AVE,51, , , , ,885886.3,1027162
19-045706,2019-09,09/13/2019 10:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4701,PENROSE ST,69, , ,4701,PENROSE,894516.1,1035986
19-045553,2019-09,09/13/2019 10:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4331,LINDELL BLVD,38, , ,4331,LINDELL,891142.6,1022561
19-045614,2019-09,09/13/2019 10:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4711,WASHINGTON AVE,38, , ,4711,WASHINGTON,889258.8,1025742
19-045533,2019-09,09/13/2019 10:39,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CASS AVE / N TUCKER BLVD,62, , , , ,908201.1,1022280
19-045523,2019-09,09/13/2019 10:40,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,HALLS FERRY CIR / RIVERVIEW BL,74, , , , ,894313,1051892
19-045525,2019-09,09/13/2019 10:42,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1307,GOODFELLOW BLVD,78, , , , ,882147.4,1031905
19-046180,2019-09,09/13/2019 11:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4660,CHIPPEWA ST,5, , ,4660,CHIPPEWA,885362.3,1003846
19-045597,2019-09,09/13/2019 11:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3845,EILER ST,5, , ,3845,EILER,889087.3,997621
19-045536,2019-09,09/13/2019 11:32,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,0,N 23RD ST / ST CHARLES ST,36, , , , ,902499.2,1019988
19-045652,2019-09,09/13/2019 11:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5896,DELMAR BLVD,46, , ,5896,DELMAR,880077.9,1027128
19-047145,2019-09,09/13/2019 12:00,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1211,PINE ST,36,SMOOTHIE KING, ,919,JEFFERSON,906366.8,1018135
19-045953,2019-09,09/13/2019 12:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4507,IDAHO AVE,16, ,DOWNSTAIRS,4507,IDAHO,893659.1,998401
19-045954,2019-09,09/13/2019 12:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3141,SHENANDOAH AVE,25, , ,3141,SHENANDOAH,896439.6,1010772
19-046097,2019-09,09/13/2019 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4417,CLARENCE AVE,68, , ,4417,CLARENCE,897464.9,1035687
19-045538,2019-09,09/13/2019 12:15,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,0,BLACKSTONE AVE / WELLS AVE,78, , , , ,883422.7,1032816
19-045539,2019-09,09/13/2019 12:46,Y, , ,1, ,250000,4,LOITERING-BEGGING,1011,N BROADWAY,62, , , , ,909584.8,1019919
19-046048,2019-09,09/13/2019 13:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4337,WYOMING ST,15, , ,4337,WYOMING,887874.8,1007822
19-045582,2019-09,09/13/2019 13:00,Y, , ,1, , 73413,3,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,2831,S 18TH ST,22, , ,2831,18TH,901308.6,1007474
19-045550,2019-09,09/13/2019 13:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5400,SHREVE AVE,71, ,1000 FT SW OF W FLORISSANT ON SHREVE, , ,896311.8,1038875
19-045549,2019-09,09/13/2019 13:22,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,EUGENE AVE / GERMANIA ST,4, , , , ,885906.4,990677.3
19-045747,2019-09,09/13/2019 13:37,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3428,ITASKA ST,16, , ,3428,ITASKA,892778.4,997455.8
19-045547,2019-09,09/13/2019 13:46,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,208,N 14TH ST,36, , , , ,905747.5,1018270
19-046089,2019-09,09/13/2019 14:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",4018,N 9TH ST,64, , ,4018,9TH,906308.5,1031553
19-045566,2019-09,09/13/2019 14:30,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,0,N BROADWAY / PORTLAND TER,74, , , , ,897758.8,1053075
19-046841,2019-09,09/13/2019 14:30,Y, , ,1, , 52322,3,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,2711,MIAMI ST,19, ,NORTHWEST CORNER ROOM,2711,MIAMI,897700.5,1003981
19-045557,2019-09,09/13/2019 14:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2261,S KINGSHIGHWAY BLVD,12,WATER WAY, ,2261,KINGSHIGHWAY,886440.5,1012113
19-045558,2019-09,09/13/2019 14:44,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,ALASKA AVE / ITASKA ST,16, , , , ,892853.7,997594.9
19-045556,2019-09,09/13/2019 14:45,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3076,N FLORISSANT AVE,60, , , , ,905256.6,1027381
19-045696,2019-09,09/13/2019 15:00, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,627,CLARA AVE,47, , ,627,CLARA,882324.8,1026811
19-045696,2019-09,09/13/2019 15:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,627,CLARA AVE,47, , ,627,CLARA,882324.8,1026811
19-045563,2019-09,09/13/2019 15:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2200,S COMPTON AVE,26, ,CITY STREET,2827,MAGNOLIA,896409.9,1011377
19-045560,2019-09,09/13/2019 15:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4603,NATURAL BRIDGE AVE,69, , ,4603,NATURAL BRIDGE,894044.6,1033704
19-045561,2019-09,09/13/2019 15:08,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37, ,@QT - VANDEVENTER / CHOUTEAU,904,VANDEVENTER,892624.1,1017847
19-045568,2019-09,09/13/2019 15:13,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,999,N 2ND ST,35, , ,999,2ND,910439.8,1019433
19-045631,2019-09,09/13/2019 15:15,Y, , ,1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1000,WASHINGTON AVE,35,MERCHANDISE LOFTS,APT 710,1000,WASHINGTON,907483,1018737
19-045562,2019-09,09/13/2019 15:15,Y, , ,1, ,250000,3,LOITERING-BEGGING,3518,S GRAND BLVD,25, , , , ,893530.5,1004900
19-045559,2019-09,09/13/2019 15:33,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,1000,WASHINGTON AVE,35, ,RESIDENCE,919,JEFFERSON,907483,1018737
19-045572,2019-09,09/13/2019 15:45,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4540,UNION BLVD,71, , ,4540,UNION,891638.8,1039764
19-045573,2019-09,09/13/2019 15:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2725,ARSENAL ST,30, ,AT THE INTERSECTION, , ,898112.8,1007464
19-045697,2019-09,09/13/2019 16:00,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,3710,MERAMEC ST,16, ,VACANT RENTAL PROPERTY,3710,MERAMEC,892612.3,1000785
19-046195,2019-09,09/13/2019 16:05,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,3872,SHAW AVE,27, , ,3872,SHAW,893031.8,1012997
19-045577,2019-09,09/13/2019 16:10,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,237,S 14TH ST,36, ,PARKING LOT, , ,905366,1016898
19-045579,2019-09,09/13/2019 16:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / NATURAL BRIDGE,55, , , , ,891824.3,1034808
19-045575,2019-09,09/13/2019 16:21,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4206,MINNESOTA AVE,17, ,APARTMENT COMPLEX,4206,MINNESOTA,895674,999878.2
19-045584,2019-09,09/13/2019 16:30,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4923,SAN FRANCISCO AVE,69, , ,4923,SAN FRANCISCO,891888.1,1035363
19-045581,2019-09,09/13/2019 16:31,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5810,SELBER CT,50,HILLVALE APARTMENTS, ,5810,SELBER,885144.4,1037772
19-045590,2019-09,09/13/2019 16:51,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,CLARA AVE / PAGE BLVD,48, , , , ,883141.4,1031082
19-045589,2019-09,09/13/2019 16:58,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1804,BELLE GLADE AVE,57, ,IN THE STREET,1700,BELLE GLADE,895537.9,1027370
19-045589,2019-09,09/13/2019 16:58,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1804,BELLE GLADE AVE,57, ,IN THE STREET,1700,BELLE GLADE,895537.9,1027370
19-046384,2019-09,09/13/2019 17:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1012,LOUGHBOROUGH AVE,1, , ,932,LOUGHBOROUGH,888312.1,991745
19-045879,2019-09,09/13/2019 17:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1811,N BROADWAY,64, , ,1811,BROADWAY,909522.5,1023513
19-045712,2019-09,09/13/2019 17:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3551,BENT AVE,15,SHADE GUARD, ,3551,BENT,888861.8,1004852
19-045663,2019-09,09/13/2019 17:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1833,KNOX AVE,10, , ,1833,KNOX,879848.1,1014970
19-047212,2019-09,09/13/2019 17:00,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1801,LASALLE ST,32, , ,1801,LASALLE,902971,1014652
19-045950,2019-09,09/13/2019 17:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4101,DELOR ST,5, , ,4101,DELOR,888302.3,999798.3
19-047258,2019-09,09/13/2019 17:05,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5505,WALSH ST,7, , ,5505,WALSH,880935.9,1001197
19-045591,2019-09,09/13/2019 17:10,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3164,IVANHOE AVE,9, , , , ,876451,1009751
19-045591,2019-09,09/13/2019 17:10,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3164,IVANHOE AVE,9, , , , ,876451,1009751
19-045591,2019-09,09/13/2019 17:10,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3164,IVANHOE AVE,9, , , , ,876451,1009751
19-045633,2019-09,09/13/2019 17:10,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1833,KNOX AVE,10, , ,1833,KNOX,879848.1,1014970
19-045596,2019-09,09/13/2019 17:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,564,DE BALIVIERE AVE,47, ,SIDEWALK,500,DEBALIVIERE,881697.6,1026399
19-045593,2019-09,09/13/2019 17:38,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3730,MAFFITT AVE,59, , ,3731,MAFFITT,898819.7,1027537
19-045593,2019-09,09/13/2019 17:38,Y, , ,1, , 91124,4,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3730,MAFFITT AVE,59, , ,3731,MAFFITT,898819.7,1027537
19-045790,2019-09,09/13/2019 18:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2235,JULES ST,23, , ,2235,JULES,900450.2,1010366
19-045722,2019-09,09/13/2019 18:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4164,CHIPPEWA ST,16, , ,4164,CHIPPEWA,889294.3,1003562
19-046013,2019-09,09/13/2019 18:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4873,FOUNTAIN AVE,53, , ,4873,FOUNTAIN,888904.5,1027815
19-045760,2019-09,09/13/2019 18:00,Y, , ,1, , 51311,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/OCCUPIED,5756,THEODORE AVE,72, , ,5756,THEODORE,890440.9,1043796
19-046199,2019-09,09/13/2019 18:00, , , ,-1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,8832,RIVERVIEW BLVD,74, , ,8832,RIVERVIEW,894270,1050714
19-046199,2019-09,09/13/2019 18:00,Y, , ,1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,8832,RIVERVIEW BLVD,74, , ,8832,RIVERVIEW,894270,1050714
19-045595,2019-09,09/13/2019 18:03,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,8124,S BROADWAY,2, , , , ,888166.5,986659.1
19-045600,2019-09,09/13/2019 18:10,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,400,S 8TH ST,35, ,@METROLINK - BUSCH STADIUM,400,8TH,907494,1015983
19-045598,2019-09,09/13/2019 18:14,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3626,BLAINE AVE,29, , ,3626,BLAINE,894480.9,1014276
19-046380,2019-09,09/13/2019 18:27,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3147,CHEROKEE ST,19,TOWER TACO, ,3147,CHEROKEE,895569.9,1005567
19-045625,2019-09,09/13/2019 18:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3723,TAFT AVE,16, , , , ,891633.2,999579.1
19-046039,2019-09,09/13/2019 18:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3503,IOWA AVE,19, , ,3503,IOWA,897501.5,1004408
19-045688,2019-09,09/13/2019 18:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,710,ANN AVE,21, , ,710,ANN,904589.3,1009274
19-045605,2019-09,09/13/2019 18:43,Y, , ,1, , 10000,5,HOMICIDE,4040,GARFIELD AVE,56,VACANT LOT, ,4000,GARFIELD,896310.5,1027261
19-045599,2019-09,09/13/2019 18:52,Y, , ,1, ,250000,4,LOITERING-BEGGING,200,S BROADWAY,35, ,STREET/SIDEWALK,200,BROADWAY,908743.9,1016075
19-046398,2019-09,09/13/2019 19:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4200,E SACRAMENTO AVE,68, , ,4200,SACRAMENTO,897335.3,1032140
19-046041,2019-09,09/13/2019 19:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1200,ALLEN MARKET LN,21, , ,1200,ALLEN MARKET,903328.2,1010451
19-045699,2019-09,09/13/2019 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8118,S BROADWAY,2, , ,8118,BROADWAY,888217.2,986716.1
19-045896,2019-09,09/13/2019 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4319,LINDELL BLVD,38, , ,4319,LINDELL,891216.9,1022542
19-045610,2019-09,09/13/2019 19:05,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,MAGNOLIA AVE / TOWER GROVE AVE,81, , , , ,889406.4,1010623
19-045691,2019-09,09/13/2019 19:15,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6001,MANCHESTER AVE,41,BAR- NICKS PUB, , , ,881183.1,1015721
19-045609,2019-09,09/13/2019 19:25,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4450,DEWEY AVE,16, , ,4450,DEWEY,891716.6,999709.7
19-045624,2019-09,09/13/2019 19:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 9TH ST / ANN AVE,21, , , , ,904372.5,1009559
19-045607,2019-09,09/13/2019 19:33,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1511,WASHINGTON AVE,36,SLICED PINT, , , ,905693.6,1019435
19-045613,2019-09,09/13/2019 19:40,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4631,VIRGINIA AVE,16, , ,4631,VIRGINIA,893444.9,997476.9
19-045611,2019-09,09/13/2019 19:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,301,N TUCKER BLVD,36,US BANK,@US BANK - TUCKER, , ,906554.1,1018453
19-045619,2019-09,09/13/2019 20:00,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,5461,DELMAR BLVD,49, , ,5461,DELMAR,883561.5,1027076
19-045685,2019-09,09/13/2019 20:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,710,ANN AVE,21, , , , ,904589.3,1009274
19-045617,2019-09,09/13/2019 20:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4117,MAFFITT AVE,57, , ,4117,MAFFITT,896615.5,1029217
19-045618,2019-09,09/13/2019 20:00,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5831,MIMIKA AVE,73, , ,5831,MIMIKA,890794.6,1048150
19-045764,2019-09,09/13/2019 20:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2917,CHIPPEWA ST,19, , ,2917,CHIPPEWA,896282.8,1002823
19-045902,2019-09,09/13/2019 20:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4476,WASHINGTON AVE,38, , ,4476,WASHINGTON,890479.6,1025160
19-045620,2019-09,09/13/2019 20:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3251,TEXAS AVE,30, ,STREET, , ,898374,1005818
19-045623,2019-09,09/13/2019 20:45,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5044,LOUISIANA AVE,16, , ,5044,LOUISIANA,891925.5,996714.5
19-046188,2019-09,09/13/2019 21:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4260,E SAN FRANCISCO AVE,68, , ,4260,SAN FRANCISCO,897067.9,1032638
19-045621,2019-09,09/13/2019 21:14,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,710,N TUCKER BLVD,35,GLOBE BUILDING,@SWB GLOBE DEM BLDG, , ,907140.5,1019238
19-045622,2019-09,09/13/2019 21:16,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,6109,GRAVOIS AVE,6, ,@BAR- NELLIE GLENNS,6109,GRAVOIS,883769.1,998612.4
19-045626,2019-09,09/13/2019 21:30,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,835,CARR ST,62, , ,835,CARR,908640.5,1020327
19-045629,2019-09,09/13/2019 22:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4409,VIRGINIA AVE,16, , ,4409,VIRGINIA,893819.8,998840.8
19-046226,2019-09,09/13/2019 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4313,JAMIESON AVE,9, , ,4313,JAMIESON,874538.9,1004721
19-045737,2019-09,09/13/2019 22:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 14TH ST / LOCUST ST,36, , , , ,905912.1,1018863
19-045632,2019-09,09/13/2019 22:18,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4317,MANCHESTER AVE,39, ,LAYLA, , ,889643,1017196
19-045634,2019-09,09/13/2019 22:18,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5275,NATURAL BRIDGE AVE,52, , ,3700,UNION,889230.8,1036273
19-045640,2019-09,09/13/2019 22:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4200,MICHIGAN AVE,17, , ,3124,PROVIDENCE,894999.4,1000294
19-045687,2019-09,09/13/2019 22:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2350,PARK AVE,32, , ,2350,PARK,900224.3,1013897
19-045636,2019-09,09/13/2019 22:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1105,N 8TH ST,62, , ,1105,8TH,908751.4,1020314
19-045637,2019-09,09/13/2019 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6500,VILLA AVE,42, , ,6500,VILLA,878432.2,1016314
19-045692,2019-09,09/13/2019 23:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2335,EDWARDS ST,12, , ,2335,EDWARDS,884200.4,1011967
19-045822,2019-09,09/13/2019 23:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1547,S 7TH ST,21, , ,1547,7TH,905973.6,1011338
19-045714,2019-09,09/13/2019 23:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5917,DELMAR BLVD,48, , ,5917,DELMAR,879781.1,1027407
19-045635,2019-09,09/13/2019 23:20,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,601,CLARK AVE,35,BALLPARK VILLAGE, ,601,CLARK,908223.8,1016086
19-045775,2019-09,09/13/2019 23:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3644,NATURAL BRIDGE AVE,59, , ,3644,NATURAL BRIDGE,901069.3,1029712
19-046573,2019-09,09/13/2019 23:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6034,ELIZABETH AVE,11, , ,6034,ELIZABETH,880192.7,1012908
19-045646,2019-09,09/13/2019 23:36,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5819,MAFFITT AVE,50, ,VICTIM S RESIDENCE,5819,MAFFITT,884092.3,1035814
19-045643,2019-09,09/13/2019 23:44,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E GRAND AVE,79, ,ALIAS WB 70/BROADWAY, , ,904809.8,1034159
19-045733,2019-09,09/13/2019 23:45,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5959,DELMAR BLVD,48,ST LOUIS ARTWORK, , , ,879392.1,1027456
19-045648,2019-09,09/13/2019 23:45,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,301,FILLMORE ST,1, , ,301,FILLMORE,892680.6,992981.1
19-045656,2019-09,09/13/2019 23:45,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1740,N EUCLID AVE,55, , ,1740,EUCLID,889716.3,1030854
19-045649,2019-09,09/13/2019 23:51,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1116,GRATTAN ST,33, , ,1116,GRATTAN,903630.3,1014241
