Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-051002,2019-10,10/11/19 7:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1417,UNION BLVD,78, , , , ,885913,1030713
19-051001,2019-10,10/11/19 7:23,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,FYLER AVE / HAMPTON AVE,14, , , , ,879701.6,1008087
19-051019,2019-10,10/11/19 7:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4030,NEBRASKA AVE,16, , ,4030,NEBRASKA,896135.6,1001021
19-051104,2019-10,10/11/19 7:45,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,3230,HARTFORD ST,25,ROOSEVELT HIGH SCHOOL, ,3230,HARTFORD,895751.5,1007882
19-051062,2019-10,10/11/19 8:00,Y, , ,1, ,64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1330,CHOUTEAU AVE,33, , ,1330,CHOUTEAU,904977.7,1014502
19-052087,2019-10,10/11/19 9:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,5518,WREN AVE,72, , ,5518,WREN,892488,1044370
19-051184,2019-10,10/11/19 9:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N SPRING AVE / WASHINGTON AVE,77, , , , ,895875.6,1022377
19-051185,2019-10,10/11/19 9:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5425,ARSENAL ST,13, , ,5425,ARSENAL,883007.8,1009737
19-051024,2019-10,10/11/19 9:20,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1912,CARR DR,61, , ,1912,CARR,904559.3,1021416
19-051066,2019-10,10/11/19 9:30,Y, , ,1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,4026,SHREVE AVE,69, , ,4026,SHREVE,893475.3,1035313
19-051013,2019-10,10/11/19 9:35,Y, , ,1, ,21000,3,RAPE -- FORCIBLE,3500,ILLINOIS AVE,18, , ,3500,ILLINOIS,0,0
19-051023,2019-10,10/11/19 10:22,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4012,DELOR ST,5, , ,4012,DELOR,888626.8,999355.5
19-051067,2019-10,10/11/19 10:30,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3827,ENRIGHT AVE,77, , ,3827,ENRIGHT,895884.5,1023493
19-051481,2019-10,10/11/19 10:45,Y, , ,1, ,185000,2,DRUGS-OBTAIN BY FRAUD/FORGERY,4365,CHIPPEWA ST,15,ST LOUIS HILLS PHARMACY,ST LOUIS HILLS PHARMACY,4365,CHIPPEWA,887068.6,1004145
19-051447,2019-10,10/11/19 11:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,5539,BEACON AVE,72, , ,5539,BEACON,893316.9,1043530
19-051479,2019-10,10/11/19 11:00,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,1,S BROADWAY,35,HILTON AT THE BALL PARK HOTEL, ,601,CLARK,908726.1,1016735
19-051507,2019-10,10/11/19 11:00,Y, , ,1, ,69502,1,"LARCENY-ALL OTHER OVER $25,000",8107,ALABAMA AVE,2, , ,8107,ALABAMA,886497.2,988195.8
19-051042,2019-10,10/11/19 11:20,Y, , ,1, ,36111,4,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,1401,MARKET ST,36, , ,400,14TH,905445.4,1017860
19-051398,2019-10,10/11/19 12:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4060,JUNIATA ST,15, ,STREET,4060,JUNIATA,890223.8,1008012
19-051649,2019-10,10/11/19 12:00,Y, , ,1, ,51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5475,ORIOLE ST,72, , ,5475,ORIOLE,891555.9,1045257
19-051073,2019-10,10/11/19 12:40,Y, , ,1, ,63701,2,LARCENY-SHOPLIFT UNDER $500,3920,HAMPTON AVE,14,WALGREENS, ,3920,HAMPTON,879176.4,1005385
19-051058,2019-10,10/11/19 13:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,GRAND DR / UNION DR,82, , , , ,884514.1,1022637
19-051210,2019-10,10/11/19 13:00,Y, , ,1, ,69602,1,"LARCENY-ALL OTHER $500 - $24,999",6134,VIRGINIA AVE,1, , ,6134,VIRGINIA,891751.2,992911.9
19-051051,2019-10,10/11/19 13:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,KNOX AVE / MANCHESTER AVE,10, , ,6255,KNOX INDUSTRIAL,880210.9,1015434
19-051049,2019-10,10/11/19 13:17,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1549,S JEFFERSON AVE,31,FAMILY DOLLAR, ,1549,JEFFERSON,899869,1013585
19-053215,2019-10,10/11/19 13:17,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1549,S JEFFERSON AVE,31, , ,1549,JEFFERSON,899869,1013585
19-051106,2019-10,10/11/19 13:25,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",301,N MEMORIAL DR,35, , , , ,909672.4,1017467
19-051502,2019-10,10/11/19 13:27,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,2834,POTOMAC ST,19, ,2ND FLOOR,2834,POTOMAC,896845,1004507
19-051070,2019-10,10/11/19 13:30,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6438,WELLS DR,82, , ,6438,WELLS,878761.9,1019498
19-051180,2019-10,10/11/19 13:30,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,3536,WASHINGTON AVE,77, ,JAZZ ST LOUIS,3536,WASHINGTON,897005.9,1021431
19-051736,2019-10,10/11/19 13:30,Y, , ,1, ,69603,3,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",1817,ALLEN AVE,23, ,2W,1817,ALLEN,902124.7,1011127
19-051370,2019-10,10/11/19 14:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,5839,WATERMAN BLVD,46, , ,5839,WATERMAN,879790.6,1025703
19-053599,2019-10,10/11/19 14:00,Y, , ,1, ,69602,1,"LARCENY-ALL OTHER $500 - $24,999",5519,GRACE AVE,3, , ,5519,GRACE,890217.7,996492.7
19-051060,2019-10,10/11/19 14:10,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,747,E TAYLOR AVE,79,TRUCK CENTER INC.,PARKING LOT OF TRUCK CENTER INC.,747,TAYLOR,900208.5,1039107
19-051077,2019-10,10/11/19 14:30,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5355,DELMAR BLVD,49, , ,5355,DELMAR,884221.6,1026993
19-051077,2019-10,10/11/19 14:30,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5355,DELMAR BLVD,49, , ,5355,DELMAR,884221.6,1026993
19-051077,2019-10,10/11/19 14:30,Y, , ,1, ,43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5355,DELMAR BLVD,49, , ,5355,DELMAR,884221.6,1026993
19-051105,2019-10,10/11/19 14:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,ENRIGHT AVE / N VANDEVENTER AV,77, , , , ,895314.3,1023589
19-052069,2019-10,10/11/19 15:00,Y, , ,1, ,64701,5,LARCENY-FROM MTR VEH UNDER $500,5915,WATERMAN BLVD,46, , ,5915,WATERMAN,879455.8,1025743
19-051102,2019-10,10/11/19 15:00,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7111,S BROADWAY,1, , ,4262,VIRGINIA,890432.1,989542.1
19-051219,2019-10,10/11/19 15:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500, ,FILLMORE ST,3, , , ,FILLMORE,888075.2,995766.3
19-051709,2019-10,10/11/19 15:19,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3451,OSAGE ST,16, , ,3451,OSAGE,893617.2,1001860
19-051079,2019-10,10/11/19 15:40,Y, , ,1, ,51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,910,IRON ST,1, ,#1138248,910,IRON,890153.9,993412
19-051457,2019-10,10/11/19 16:00,Y, , ,1, ,51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2132,KISLING LN,63, , ,2132,KISLING,907942.8,1024267
19-051323,2019-10,10/11/19 16:00,Y, , ,1, ,73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4252,NEBRASKA AVE,17, , ,4252,NEBRASKA,895887.4,999481.1
19-051175,2019-10,10/11/19 16:30,Y, , ,1, ,65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",1375,S KINGSHIGHWAY BLVD,12,FAIR REPAIR STL, ,1375,KINGSHIGHWAY,886778.3,1015563
19-051101,2019-10,10/11/19 16:30,Y, , ,1, ,51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3225,OSAGE ST,16, , ,3225,OSAGE,894551.9,1001713
19-051090,2019-10,10/11/19 16:45,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4714,LOUISIANA AVE,16, , ,4714,LOUISIANA,892472.3,997547.5
19-052282,2019-10,10/11/19 17:00,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",909,TYLER ST,64, , ,909,TYLER,909007.9,1024232
19-051081,2019-10,10/11/19 17:11,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / PARK AVE,31, , , , ,894980.6,1015016
19-051469,2019-10,10/11/19 17:30,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,S 11TH ST / JULIA ST,34, , ,1615,11TH,904596.6,1012134
19-051099,2019-10,10/11/19 18:00,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,421,S 10TH ST,35, ,CUPPLES GARAGE,421,10TH,906905.9,1016099
19-051099,2019-10,10/11/19 18:00,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,421,S 10TH ST,35, ,CUPPLES GARAGE,421,10TH,906905.9,1016099
19-051157,2019-10,10/11/19 18:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,FINNEY AVE / N VANDEVENTER AVE,77, ,APT 405,6336,GRAND,895800.4,1024474
19-051542,2019-10,10/11/19 18:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,4650,TENNESSEE AVE,16, , ,4640,TENNESSEE,892505.4,998251.8
19-051568,2019-10,10/11/19 18:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,2400,S 9TH ST,21, ,STREET, , ,903977.3,1008349
19-051193,2019-10,10/11/19 18:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3152,PORTIS AVE,15, , ,3152,PORTIS,887553.2,1008613
19-051096,2019-10,10/11/19 18:14,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,0,N 14TH ST / COLE ST,36, , , , ,906586.9,1020500
19-051122,2019-10,10/11/19 18:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4445,VIRGINIA AVE,16,STARZ SALON, ,4445,VIRGINIA,893725.2,998538.6
19-051374,2019-10,10/11/19 18:30,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,COTTAGE AVE / N GRAND BLVD,59, , , , ,899317,1026541
19-051149,2019-10,10/11/19 18:30,Y, , ,1, ,64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,800,CARROLL ST,21, , ,800,CARROLL,905777.3,1011513
19-051108,2019-10,10/11/19 18:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 8TH ST / MARION ST,21, , ,1525,8TH,905991.2,1011802
19-051103,2019-10,10/11/19 18:33,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1605,ARLINGTON AVE,50, , ,1605,ARLINGTON,885782.6,1032340
19-051103,2019-10,10/11/19 18:33,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1605,ARLINGTON AVE,50, , ,1605,ARLINGTON,885782.6,1032340
19-051133,2019-10,10/11/19 18:55,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,200,S BROADWAY,35, , ,200,BROADWAY,908743.9,1016075
19-051202,2019-10,10/11/19 19:03,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,0,ARSENAL ST / S GRAND BLVD,25, , , , ,893925.6,1008454
19-051242,2019-10,10/11/19 19:45,Y, , ,1, ,64701,5,LARCENY-FROM MTR VEH UNDER $500,1020,UNION BLVD,51, , ,1020,UNION,885399.3,1028061
19-051126,2019-10,10/11/19 20:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 11TH ST / PINE ST,35, , , , ,907099.4,1017903
19-051172,2019-10,10/11/19 20:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2810,N 9TH ST,64,DAYS INN, , , ,908176.4,1026937
19-051130,2019-10,10/11/19 20:00,Y, , ,1, ,72130,6,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,1128,RIVERVIEW BLVD,74, , ,1128,RIVERVIEW,895235.5,1051987
19-051352,2019-10,10/11/19 20:00,Y, , ,1, ,43014,6,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,4517,SAN FRANCISCO AVE,69, , ,4517,SAN FRANCISCO,894715.5,1033911
19-051353,2019-10,10/11/19 20:27,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S BROADWAY / WALNUT ST,35, , , , ,908646.5,1016474
19-051113,2019-10,10/11/19 20:32,Y, , ,1, ,31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4950,TERRY AVE,55, , ,4950,TERRY,890136.9,1032899
19-051115,2019-10,10/11/19 20:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 3RD ST / CARR ST,62, , , , ,909973.4,1019846
19-051260,2019-10,10/11/19 21:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,1225,ST CHARLES ST,35, , ,1225,ST CHARLES,906792.5,1018869
19-051643,2019-10,10/11/19 21:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,8856,LOWELL ST,74, , ,8856,LOWELL,898191.7,1053034
19-051234,2019-10,10/11/19 21:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,KENNERLY AVE / MARCUS AVE,56, , ,1113,BRISTOL,891731.3,1031357
19-051114,2019-10,10/11/19 21:00,Y, , ,1, ,31112,6,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4205,ATHLONE AVE,68, ,BUS STOP,4205,ATHLONE,897518.9,1034387
19-051485,2019-10,10/11/19 21:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6900,GRAVOIS AVE,4, ,@QT - GRAVOIS / LOUGHBOROUGH,6900,GRAVOIS,881785.8,996419.9
19-051866,2019-10,10/11/19 22:00,Y, , ,1, ,64701,6,LARCENY-FROM MTR VEH UNDER $500,1769,MCLARAN AVE,73, , ,1769,MCLARAN,891776.4,1050537
19-051170,2019-10,10/11/19 22:00,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,1030,JULIA ST,34, , ,1030,JULIA,904649.9,1011840
19-051566,2019-10,10/11/19 22:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",918,RUSSELL BLVD,21, , ,918,RUSSELL,904486.9,1009895
19-051123,2019-10,10/11/19 22:21,Y, , ,1, ,178200,1,SEX OFFNS-EXPOSURE/EXPOSING PERSON,500,BATES ST,1,VACANT 7-11,DUTCHTOWN NEIGHBORHOOD, , ,0,0
19-051169,2019-10,10/11/19 22:30,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,3710,HEREFORD ST,14, , ,3710,HEREFORD,884240.1,1005144
19-051146,2019-10,10/11/19 22:30,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,3310,MICHIGAN AVE,30, , ,3310,MICHIGAN,895912.4,1005938
19-051153,2019-10,10/11/19 23:00,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,730,S BROADWAY,35,ANGRY BEAVER, ,1531,8TH,908119.9,1014368
19-051164,2019-10,10/11/19 23:00,Y, , ,1, ,73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3254,DELOR ST,16, , ,3254,DELOR,893345.4,996496.1
19-051129,2019-10,10/11/19 23:28,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5515,DR MARTIN LUTHER KING DR,50, , , , ,884936.8,1032678
19-051152,2019-10,10/11/19 23:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1409,WASHINGTON AVE,36, , ,1409,WASHINGTON,905906.8,1019379
19-051131,2019-10,10/11/19 23:53,Y, , ,1, ,41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5131,GILMORE AVE,72, , ,5131,GILMORE,890303.7,1043946
19-051131,2019-10,10/11/19 23:53,Y, , ,1, ,41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5131,GILMORE AVE,72, , ,5131,GILMORE,890303.7,1043946
19-051132,2019-10,10/11/19 23:59,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3607,HAMILTON AVE,50,BUDGET INN,@HOTEL- VEGAS INN,3607,HAMILTON,884714.6,1038923
19-051256,2019-10,10/12/19 0:01,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,1845,MURPHY PARK DR,61, , ,1845,MURPHY PARK,905088.1,1022810
19-051137,2019-10,10/12/19 0:02,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,1515,HAMPTON AVE,42,PARKING LOT,@DENNYS - HAMPTON,1515,HAMPTON,880606.3,1015984
19-051134,2019-10,10/12/19 0:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / UNION BLVD,70, , , , ,891197.8,1039591
19-051136,2019-10,10/12/19 0:28,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4660,COTTAGE AVE,56, , , , ,891670.3,1030879
19-051138,2019-10,10/12/19 0:30,Y, , ,1, ,32111,5,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,5621,DELMAR BLVD,48, , ,5621,DELMAR,882244.1,1027110
19-051162,2019-10,10/12/19 0:47,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,2211,MARKET ST,36,HOTEL - HOLIDAY INN DOWNTOWN, ,2211,MARKET,902363.3,1018827
19-051144,2019-10,10/12/19 0:50,Y, , ,1, ,36421,5,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,4171,LINDELL BLVD,38, ,SCHNUCKS,4171,LINDELL,892104.8,1022153
19-051139,2019-10,10/12/19 0:51,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / GRAVOIS AVE,19, , , , ,893507.8,1004763
19-051208,2019-10,10/12/19 1:00,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4497,PERSHING AVE,38, , ,4497,PERSHING,889826.8,1023940
19-051378,2019-10,10/12/19 1:16,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1915,MENARD ST,21,ON STREET, ,1916,MENARD,904119.3,1010819
19-051143,2019-10,10/12/19 1:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / NATURAL BRIDGE,59, , , , ,901069.3,1029712
19-051160,2019-10,10/12/19 1:30,Y, , ,1, ,178100,3,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,3700,OHIO,19, ,EST 3673 OHIO AVE CITY, , ,0,0
19-051147,2019-10,10/12/19 2:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3003,OSAGE ST,16, , ,3003,OSAGE,895735.1,1001527
19-051145,2019-10,10/12/19 2:06,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1000,SPRUCE ST,35, , ,1000,SPRUCE,906666.7,1015976
19-051150,2019-10,10/12/19 2:14,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",999,N 2ND ST,35, ,@HOTEL- FOUR SEASONS, , ,910439.8,1019433
19-051287,2019-10,10/12/19 2:59,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,999,N 2ND ST,35, ,LUMIERE PLACE,999,2ND,910439.8,1019433
19-051174,2019-10,10/12/19 3:00,Y, , ,1, ,71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,4467,CLARENCE AVE,68, , ,4467,CLARENCE,897870.1,1035965
19-051154,2019-10,10/12/19 3:02,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1700,ACADEMY AVE,52, , ,1515,KINGSHIGHWAY,887442.1,1031564
19-051320,2019-10,10/12/19 4:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 16TH ST / SPRUCE ST,36, , , , ,904471.9,1016731
19-051211,2019-10,10/12/19 4:00,Y, , ,1, ,71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,0,DR MARTIN LUTHER KING DR / UNI,51, , , , ,886534.3,1031322
19-051167,2019-10,10/12/19 5:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,999,N 2ND ST,35,HOTEL- FOUR SEASONS, ,999,2ND,910439.8,1019433
19-051265,2019-10,10/12/19 7:00,Y, , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,2111,SULPHUR AVE,11,DRURY INN, ,2111,SULPHUR,880747,1013760
19-051165,2019-10,10/12/19 7:23,Y, , ,1, ,31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3435,FRANKLIN AVE,77, , ,3435,FRANKLIN,898070.9,1022312
19-051171,2019-10,10/12/19 8:00,Y, , ,1, ,51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4030,NEBRASKA AVE,16, , ,4030,NEBRASKA,896135.6,1001021
19-051191,2019-10,10/12/19 9:00,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4722,ASHLAND AVE,55, , ,4722,ASHLAND,892363.1,1033078
19-051494,2019-10,10/12/19 9:15,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,MEMORIAL DR / PINE ST,35, , , , ,909628.9,1017092
19-051220,2019-10,10/12/19 10:00,Y, , ,1, ,51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3429,NEBRASKA AVE,19, , ,3429,NEBRASKA,896577.8,1004988
19-051340,2019-10,10/12/19 10:00,Y, , ,1, ,51330,1,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,705,BATES ST,1, ,2ND FLR,705,BATES,891931.3,995064.1
19-052504,2019-10,10/12/19 10:00,Y, , ,1, ,51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4200,WESTMINSTER PL,38, , ,4200,WESTMINSTER,892422.1,1023150
19-051182,2019-10,10/12/19 10:15,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4956,ST LOUIS AVE,55, , ,2860,KINGSHIGHWAY,890289.6,1033199
19-051178,2019-10,10/12/19 10:23,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3505,INDIANA AVE,18, , ,3505,INDIANA,898810.9,1004209
19-051194,2019-10,10/12/19 10:30,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",2708,N FLORISSANT AVE,63,FAMILY DOLLAR, ,2708,FLORISSANT,906058.9,1025726
19-051288,2019-10,10/12/19 11:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1705,S BROADWAY,20, , ,1631,BROADWAY,905841.7,1010792
19-051189,2019-10,10/12/19 11:07,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,3938,GARFIELD AVE,56, , ,3938,GARFIELD,896816.1,1026822
19-051232,2019-10,10/12/19 11:30,Y, , ,1, ,64701,6,LARCENY-FROM MTR VEH UNDER $500,4130,W PENROSE ST,68, , ,919,JEFFERSON,898394.4,1033713
19-051195,2019-10,10/12/19 11:35,Y, , ,1, ,69702,4,LARCENY-ALL OTHER UNDER $500,0,N FLORISSANT AVE / N MARKET ST,60, , , , ,906318.3,1024795
19-051199,2019-10,10/12/19 12:10,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,EB 270 / RIVERVIEW DR,75, , , , ,910816.6,1068450
19-051298,2019-10,10/12/19 12:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2820,HEREFORD ST,13, , ,2820,HEREFORD,885188.3,1010015
19-051200,2019-10,10/12/19 12:55,Y, , ,1, ,63701,3,LARCENY-SHOPLIFT UNDER $500,1500,LAFAYETTE AVE,33,OUTSIDE OF STORE ENTRANCE,STORE, , ,903565.4,1012169
19-051223,2019-10,10/12/19 13:00,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,805,N KINGSHIGHWAY BLVD,51, ,@CHURCHES CHICKEN - 805 N KINGSHWY,805,KINGSHIGHWAY,887688.6,1026703
19-051209,2019-10,10/12/19 13:54,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / I 70 EASTBOU,70, ,ALIAS GOODFELLOW BLVD/I 70 EB CITY, , ,887564.6,1043980
19-051221,2019-10,10/12/19 14:20,Y, , ,1, ,91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6811,MICHIGAN AVE,1, ,CARONDELET RETIRMENT MANOR,6811,MICHIGAN,890318.9,991020.6
19-051221,2019-10,10/12/19 14:20,Y, , ,1, ,91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6811,MICHIGAN AVE,1, ,CARONDELET RETIRMENT MANOR,6811,MICHIGAN,890318.9,991020.6
19-051229,2019-10,10/12/19 14:30,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4227,ELLENWOOD AVE,5, , ,4220,ELLENWOOD,887681.2,1001998
19-052544,2019-10,10/12/19 14:44,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,405,S BROADWAY,35,BUSCH STADIUM, ,405,BROADWAY,908418.3,1015653
